timestamp,net_load,total_cost,solve_time,balance_error,limit_violations,ramp_violations,total_generation,gen_0_power,gen_1_power,gen_2_power,gen_3_power,gen_4_power
2025-01-01 07:05:00,347.6123940195595,11470.084930952666,0.00028061866760253906,0.0,0.0,6.3383625722898955,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:10:00,336.566787999485,11080.639076818588,0.00028967857360839844,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:15:00,301.192261273954,9838.245811572744,0.000301361083984375,0.0,0.0,5.559559838937119,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:20:00,263.8025421707494,8533.098014417574,0.0003075599670410156,0.0,0.0,6.16110978090866,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:25:00,220.80836197551983,7042.507066372787,0.00030231475830078125,0.0,0.0,7.834083181384443,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:30:00,216.21969947565063,6884.063722195685,0.0003046989440917969,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:35:00,342.1197052420601,11276.333846142945,0.0003008842468261719,5.684341886080802e-14,0.0,35.768659252707074,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:40:00,462.637706336932,15568.400696031167,0.00030159950256347656,0.0,0.0,32.95716429538699,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:45:00,308.53475201433974,10095.515527947176,0.0002810955047607422,0.0,0.0,50.50154272020012,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:50:00,445.9731965268521,14969.816753281248,0.0002834796905517578,0.0,0.0,41.79620183764273,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 07:55:00,305.95214896434976,10004.98879875243,0.00028133392333984375,0.0,0.0,43.145322824141616,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:00:00,359.47974318669503,11889.305490808858,0.0002815723419189453,0.0,0.0,10.978385763596805,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:05:00,362.3922717754424,11992.319062027773,0.00028014183044433594,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 08:10:00,295.2943090188831,9631.82076689067,0.00028014183044433594,5.684341886080802e-14,0.0,15.029241897596762,210.0,50.0,30.0,20.0,10.0,100.0
