timestamp,net_load,total_generation,balance_error,total_cost,solve_time,gen_0_power,gen_1_power,gen_2_power,gen_3_power,gen_4_power
2025-01-01 12:35:00,364.1475438499816,545.2184,181.07083993908088,18549.41796875,0.0003,126.67585,103.886505,69.85255,44.85082,199.9527
2025-01-01 12:40:00,332.2865944480592,544.88617,212.59957498553456,18538.478515625,0.0003,126.45292,103.87152,69.91287,44.796024,199.85284
2025-01-01 12:45:00,323.3985961023073,544.8823,221.4837281164427,18538.31640625,0.0003,126.44818,103.872154,69.91461,44.79436,199.85298
2025-01-01 12:50:00,301.08791487923946,544.87964,243.79172379263554,18538.208984375,0.0003,126.44496,103.87256,69.91579,44.793247,199.8531
2025-01-01 12:55:00,241.03100914152915,545.09357,304.0625577530021,18546.630859375,0.0003,126.38078,104.04952,70.01495,44.770214,199.87813
2025-01-01 13:00:00,494.1396775277492,544.9353,50.7956252066258,18541.23828125,0.0003,126.643936,103.867165,69.76062,44.875156,199.78845
2025-01-01 13:05:00,271.7241159002345,544.95996,273.2358450372655,18541.26171875,0.0003,126.431404,103.920296,69.9436,44.79245,199.8722
2025-01-01 13:10:00,398.79169416400674,545.2258,146.43413591411826,18550.36328125,0.0003,126.712395,103.88396,69.789474,44.89986,199.94016
2025-01-01 13:15:00,285.1359245949102,544.88086,259.7449347800898,18538.25390625,0.0003,126.444405,103.87342,69.916405,44.793125,199.85352
2025-01-01 13:20:00,325.8775613332221,544.88306,219.0054953074029,18538.34765625,0.0003,126.44907,103.87204,69.91429,44.794674,199.85295
2025-01-01 13:25:00,268.59782611614,545.01526,276.4174326729225,18543.423828125,0.0003,126.417496,103.96035,69.96641,44.789474,199.88153
2025-01-01 13:30:00,425.0595983195279,545.2214,120.16177619219087,18550.287109375,0.0003,126.712616,103.88438,69.78283,44.90437,199.9372
2025-01-01 13:35:00,269.9065695331259,544.9941,275.08751005671786,18542.58984375,0.0003,126.42344,103.943954,69.95712,44.79104,199.87851
2025-01-01 13:40:00,488.5293203671468,544.9699,56.440589300821955,18542.267578125,0.0003,126.656586,103.86666,69.76138,44.878094,199.8072
2025-01-01 13:45:00,293.9159555156589,544.8795,250.96356108590362,18538.20703125,0.0003,126.44473,103.87262,69.91589,44.793175,199.85312
2025-01-01 13:50:00,452.5689961855989,545.2031,92.6341288144011,18549.6875,0.0003,126.7113,103.88127,69.77985,44.90283,199.92786
2025-01-01 13:55:00,404.0299416868272,545.22424,141.19430147723529,18550.34375,0.0003,126.71259,103.88421,69.78644,44.90202,199.93903
2025-01-01 14:00:00,156.91192707265415,545.66736,388.7554313257833,18577.623046875,0.0003,126.34686,104.35345,70.17641,44.995872,199.79478
2025-01-01 14:05:00,337.00149357447674,544.8898,207.88827693333576,18538.609375,0.0003,126.45698,103.87047,69.91156,44.797295,199.85347
2025-01-01 14:10:00,347.00696787584207,545.0342,198.02721181165793,18542.91015625,0.0003,126.557175,103.85147,69.895485,44.813194,199.91684
2025-01-01 14:15:00,201.19833583350535,545.1066,343.9082925844634,18558.408203125,0.0003,126.29539,104.28413,70.01285,44.970856,199.54343
2025-01-01 14:20:00,336.7760598646281,544.89026,208.1141989244344,18538.62890625,0.0003,126.45762,103.87033,69.91133,44.797512,199.85352
2025-01-01 14:25:00,262.90442526740514,545.078,282.17357766228236,18545.97265625,0.0003,126.39152,104.024796,70.00198,44.777523,199.88216
2025-01-01 14:30:00,315.7817177908054,544.88074,229.09901951388213,18538.251953125,0.0003,126.446236,103.8724,69.91533,44.793686,199.85306
2025-01-01 14:35:00,502.6795580890456,544.901,42.2214428875169,18540.23828125,0.0003,126.63026,103.86824,69.76045,44.872566,199.76945
2025-01-01 14:40:00,373.8841925899558,545.2319,171.34767996863798,18550.169921875,0.0003,126.69954,103.884056,69.826324,44.87228,199.94969
2025-01-01 14:45:00,349.4798889054838,545.11475,195.6348571882662,18545.55859375,0.0003,126.60039,103.869255,69.88696,44.820183,199.93793
2025-01-01 14:50:00,278.3318780816528,544.89197,266.5600896917847,18538.671875,0.0003,126.44293,103.87952,69.91999,44.793137,199.85635
2025-01-01 14:55:00,393.8299003530466,545.22754,151.39763870945342,18550.37890625,0.0003,126.71198,103.883705,69.79321,44.897175,199.94147
2025-01-01 15:00:00,346.0979162651936,544.993,198.89506469183766,18541.640625,0.0003,126.53417,103.84733,69.89868,44.810604,199.90219
2025-01-01 15:05:00,358.31762846775905,545.19916,186.8815292470847,18548.5625,0.0003,126.6525,103.88833,69.86916,44.836212,199.95294
2025-01-01 15:10:00,358.3612548526005,545.19965,186.83839114349325,18548.5859375,0.0003,126.65316,103.88827,69.868744,44.836586,199.95293
2025-01-01 15:15:00,274.6556648865647,544.9171,270.2614493712478,18539.625,0.0003,126.43924,103.89389,69.92836,44.79309,199.86258
2025-01-01 15:20:00,397.5634713131371,545.2262,147.6627249759254,18550.3671875,0.0003,126.71231,103.883896,69.79029,44.899277,199.94046
2025-01-01 15:25:00,300.6391623730656,544.87964,244.24047629880943,18538.2109375,0.0003,126.44497,103.87255,69.91579,44.793247,199.8531
2025-01-01 15:30:00,270.05699627557755,544.9854,274.9284163220787,18542.25,0.0003,126.42563,103.937675,69.95355,44.7915,199.87704
2025-01-01 15:35:00,259.266604861594,545.0888,285.8222012907498,18546.42578125,0.0003,126.38446,104.04113,70.01062,44.77286,199.87973
2025-01-01 15:40:00,390.7592506976519,545.229,154.4697532085981,18550.388671875,0.0003,126.71136,103.883514,69.7971,44.89436,199.94272
2025-01-01 15:45:00,365.3552688922219,545.2202,179.8649459515281,18549.501953125,0.0003,126.67826,103.88628,69.85048,44.85258,199.95258
2025-01-01 15:50:00,717.2642297267092,544.8738,172.39045042983423,18539.470703125,0.0003,126.61862,103.869514,69.76079,44.87079,199.75412
2025-01-01 15:55:00,361.022921995969,545.20996,184.187038941531,18549.029296875,0.0003,126.66494,103.88748,69.86099,44.843506,199.953
2025-01-01 16:00:00,422.1539275608866,545.2218,123.06787419692591,18550.298828125,0.0003,126.71264,103.884415,69.783035,44.904285,199.93741
