timestamp,net_load,total_cost,solve_time,total_generation,gen_0_power,gen_1_power,gen_2_power,gen_3_power,gen_4_power
2025-01-01 17:45:00,208.90152943818487,6881.71025,0.3770592212677002,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 17:50:00,347.418711828946,9464.241881306541,0.35254931449890137,347.418711829,50.0,30.0,20.0,10.0,237.41871182900002
2025-01-01 17:55:00,256.6183368749254,7613.363674207992,0.3226757049560547,256.618336875,50.0,30.0,20.0,10.0,146.618336875
2025-01-01 18:00:00,361.68776650694986,9756.602061949283,0.3238866329193115,361.687766507,50.0,30.0,20.0,10.0,251.687766507
2025-01-01 18:05:00,297.63692788295,8447.44617436537,0.369213342666626,297.636927883,50.0,30.0,20.0,10.0,187.636927883
2025-01-01 18:10:00,404.1380388609683,10628.777963124994,0.3964090347290039,404.138038861,50.0,30.0,20.0,10.0,294.138038861
2025-01-01 18:15:00,437.3712712821396,11640.364410855858,0.3491551876068115,437.371271282,77.37127128200001,30.0,20.0,10.0,300.0
2025-01-01 18:20:00,237.8758745195758,7233.369729684255,0.5707056522369385,237.87587452,50.0,30.0,20.0,10.0,127.87587452
2025-01-01 18:25:00,572.7270035103502,16458.829075284157,0.31700992584228516,572.72700351,200.0,42.72700351000003,20.0,10.0,300.0
2025-01-01 18:30:00,309.6567374967384,8692.497562767945,0.3320467472076416,309.656737497,50.0,30.0,20.0,10.0,199.656737497
2025-01-01 18:35:00,316.3447081853941,8828.972302295952,0.3352837562561035,316.344708185,50.0,30.0,20.0,10.0,206.344708185
2025-01-01 18:40:00,262.128495781268,7725.212994848591,0.5414323806762695,262.128495781,50.0,30.0,20.0,10.0,152.12849578100003
2025-01-01 18:45:00,165.12696058149564,6881.71025,0.37969017028808594,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 18:50:00,218.43567681947297,6839.971832387195,0.35764575004577637,218.435676819,50.0,30.0,20.0,10.0,108.43567681900001
2025-01-01 18:55:00,285.1082675084723,8192.328255509652,0.3645167350769043,285.108267508,50.0,30.0,20.0,10.0,175.10826750799998
2025-01-01 19:00:00,328.93091271137604,9086.04899876047,0.3536663055419922,328.930912711,50.0,30.0,20.0,10.0,218.93091271100002
2025-01-01 19:05:00,209.560691980648,6881.71025,0.3935112953186035,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 19:10:00,174.8365910557571,6881.71025,0.33539867401123047,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 19:15:00,235.5970150763435,7187.214911716001,0.3717794418334961,235.597015076,50.0,30.0,20.0,10.0,125.59701507599999
2025-01-01 19:20:00,223.4372310262233,6941.112625902846,0.3376014232635498,223.437231026,50.0,30.0,20.0,10.0,113.437231026
2025-01-01 19:25:00,185.4536700613816,6881.71025,0.3282310962677002,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 19:30:00,269.01084963281664,7865.001442961009,0.33554744720458984,269.010849633,50.0,30.0,20.0,10.0,159.01084963300002
2025-01-01 19:35:00,210.488974150048,6679.377516925719,0.3320932388305664,210.48897415,50.0,30.0,20.0,10.0,100.48897414999999
2025-01-01 19:40:00,334.8976006579491,9208.030943941725,0.5243241786956787,334.897600658,50.0,30.0,20.0,10.0,224.897600658
2025-01-01 19:45:00,301.0626893115148,8517.258737487133,0.34024739265441895,301.062689312,50.0,30.0,20.0,10.0,191.06268931199997
2025-01-01 19:50:00,187.90723512750463,6881.71025,0.6325128078460693,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 19:55:00,214.40435728214217,6758.487415459467,0.33936142921447754,214.404357282,50.0,30.0,20.0,10.0,104.404357282
2025-01-01 20:00:00,207.4492007209581,6881.71025,0.36365413665771484,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 20:05:00,335.3602150340625,9217.49152720017,0.3381533622741699,335.360215034,50.0,30.0,20.0,10.0,225.36021503400002
2025-01-01 20:10:00,194.5467119530105,6881.71025,0.331193208694458,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 20:15:00,199.42869163853655,6881.71025,0.31731128692626953,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 20:20:00,324.4819195500895,8995.140884813853,0.3157625198364258,324.48191955,50.0,30.0,20.0,10.0,214.48191955
2025-01-01 20:25:00,343.583236518148,9385.725858742222,0.3335542678833008,343.583236518,50.0,30.0,20.0,10.0,233.58323651799998
2025-01-01 20:30:00,273.44150454188906,7955.043216246953,0.3332805633544922,273.441504542,50.0,30.0,20.0,10.0,163.44150454200002
2025-01-01 20:35:00,180.18271889745196,6881.71025,0.314314603805542,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 20:40:00,353.839803068808,9595.75391094073,0.34207630157470703,353.839803069,50.0,30.0,20.0,10.0,243.83980306900003
2025-01-01 20:45:00,200.64582738708623,6881.71025,0.38559532165527344,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 20:50:00,198.17028855692493,6881.71025,0.4447898864746094,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 20:55:00,244.3991349649159,7365.54582677934,0.3497042655944824,244.399134965,50.0,30.0,20.0,10.0,134.399134965
2025-01-01 21:00:00,342.5973567300073,9365.548664957783,0.35851263999938965,342.59735673,50.0,30.0,20.0,10.0,232.59735673
2025-01-01 21:05:00,213.53970057573005,6741.014481115368,0.3066275119781494,213.539700576,50.0,30.0,20.0,10.0,103.539700576
2025-01-01 21:10:00,213.8382073094257,6747.046519477148,0.306210994720459,213.838207309,50.0,30.0,20.0,10.0,103.83820730900001
2025-01-01 21:15:00,254.68820830274373,7574.198843681932,0.30397462844848633,254.688208303,50.0,30.0,20.0,10.0,144.688208303
2025-01-01 21:20:00,360.3590520358264,9729.360695656364,0.30754566192626953,360.359052036,50.0,30.0,20.0,10.0,250.35905203599998
2025-01-01 21:25:00,169.46837326240308,6881.71025,0.34623003005981445,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 21:30:00,189.84288870780256,6881.71025,0.3058924674987793,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 21:35:00,371.9013569108048,9966.119458971822,0.31653690338134766,371.901356911,50.0,30.0,20.0,10.0,261.901356911
2025-01-01 21:40:00,240.08848572771345,7278.192728679004,0.3591446876525879,240.088485728,50.0,30.0,20.0,10.0,130.088485728
2025-01-01 21:45:00,173.0384978631444,6881.71025,0.33981871604919434,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 21:50:00,279.4856152931576,8077.937679651248,0.3073875904083252,279.485615293,50.0,30.0,20.0,10.0,169.48561529300002
2025-01-01 21:55:00,172.56605919265377,6881.71025,0.33281850814819336,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 22:00:00,164.60797968638929,6881.71025,0.3055999279022217,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 22:05:00,217.5622320559308,6822.314274884869,0.3068671226501465,217.562232056,50.0,30.0,20.0,10.0,107.562232056
2025-01-01 22:10:00,171.2122561817322,6881.71025,0.341458797454834,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 22:15:00,169.4101506322711,6881.71025,0.3067340850830078,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 22:20:00,166.51280180694374,6881.71025,0.31314706802368164,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 22:25:00,257.7451790623694,7636.232219176062,0.3406224250793457,257.745179062,50.0,30.0,20.0,10.0,147.74517906199998
2025-01-01 22:30:00,191.4763602348114,6881.71025,0.32061100006103516,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 22:35:00,295.5448985005444,8404.824879379747,0.3059351444244385,295.544898501,50.0,30.0,20.0,10.0,185.54489850099998
2025-01-01 22:40:00,188.76456268717328,6881.71025,0.4206359386444092,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 22:45:00,168.524547115247,6881.71025,0.3098137378692627,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 22:50:00,240.91255290499845,7294.889154608105,0.334808349609375,240.912552905,50.0,30.0,20.0,10.0,130.912552905
2025-01-01 22:55:00,260.46787147624065,7691.498009866518,0.3324134349822998,260.467871476,50.0,30.0,20.0,10.0,150.46787147600003
2025-01-01 23:00:00,184.92367234477132,6881.71025,0.31033968925476074,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 23:05:00,237.6266707073329,7228.321981215753,0.3176591396331787,237.626670707,50.0,30.0,20.0,10.0,127.62667070699999
2025-01-01 23:10:00,168.158025499339,6881.71025,0.31369996070861816,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 23:15:00,228.69919014700335,7047.5733006815535,0.33332061767578125,228.699190147,50.0,30.0,20.0,10.0,118.699190147
2025-01-01 23:20:00,228.35907099910628,7040.690289667747,0.34632396697998047,228.359070999,50.0,30.0,20.0,10.0,118.35907099900001
2025-01-01 23:25:00,383.0889521166879,10195.856618108362,0.31299591064453125,383.088952117,50.0,30.0,20.0,10.0,273.088952117
2025-01-01 23:30:00,316.82537988310463,8838.784335423748,0.30688977241516113,316.825379883,50.0,30.0,20.0,10.0,206.82537988299998
2025-01-01 23:35:00,324.6277722185676,8998.120524987691,0.31220483779907227,324.627772219,50.0,30.0,20.0,10.0,214.627772219
2025-01-01 23:40:00,191.484279752978,6881.71025,0.34667515754699707,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 23:45:00,171.72890972291003,6881.71025,0.6674602031707764,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 23:50:00,189.21926166286084,6881.71025,0.31413888931274414,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-01 23:55:00,214.44715996397065,6759.352408504546,0.4770829677581787,214.447159964,50.0,30.0,20.0,10.0,104.44715996400001
2025-01-02 00:00:00,175.05850036960598,6881.71025,0.3185849189758301,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:05:00,178.81546333004582,6881.71025,0.38384580612182617,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:10:00,271.2398686245707,7910.295667734206,0.31858062744140625,271.239868625,50.0,30.0,20.0,10.0,161.23986862499999
2025-01-02 00:15:00,178.7546834851559,6881.71025,0.33795833587646484,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:20:00,210.15007801708856,6672.5315984668105,0.41952061653137207,210.150078017,50.0,30.0,20.0,10.0,100.150078017
2025-01-02 00:25:00,170.22549680008336,6881.71025,0.3134636878967285,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:30:00,177.18188047852195,6881.71025,0.35692787170410156,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:35:00,171.6514886866438,6881.71025,0.33410096168518066,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:40:00,161.28682330611582,6881.71025,0.31886935234069824,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:45:00,191.09415123054472,6881.71025,0.31400036811828613,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:50:00,177.46682225555438,6881.71025,0.3119344711303711,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 00:55:00,197.73417527374056,6881.71025,0.3169407844543457,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 01:00:00,192.944249045152,6881.71025,0.3641345500946045,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 01:05:00,170.7430956975845,6881.71025,0.3140738010406494,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 01:10:00,401.6078818788839,10576.692794353956,0.3121950626373291,401.607881879,50.0,30.0,20.0,10.0,291.607881879
2025-01-02 01:15:00,408.4735911372013,10718.058307346218,0.318692684173584,408.473591137,50.0,30.0,20.0,10.0,298.473591137
2025-01-02 01:20:00,299.39248275269944,8483.219167583346,0.3397185802459717,299.392482753,50.0,30.0,20.0,10.0,189.39248275300002
2025-01-02 01:25:00,256.2838803290836,7606.576580224109,0.3633911609649658,256.283880329,50.0,30.0,20.0,10.0,146.283880329
2025-01-02 01:30:00,321.2264058999395,8928.64471254943,0.3534843921661377,321.2264059,50.0,30.0,20.0,10.0,211.22640589999997
2025-01-02 01:35:00,199.55542272569224,6881.71025,0.3237941265106201,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 01:40:00,244.35323485028744,7364.6154887146595,0.3132638931274414,244.35323485,50.0,30.0,20.0,10.0,134.35323485
2025-01-02 01:45:00,171.76913035407665,6881.71025,0.3276855945587158,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 01:50:00,229.1633777143719,7056.96746486821,0.31261539459228516,229.163377714,50.0,30.0,20.0,10.0,119.163377714
2025-01-02 01:55:00,205.22374068742096,6881.71025,0.35123491287231445,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 02:00:00,202.01015445741325,6881.71025,0.3169262409210205,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 02:05:00,273.06297668980216,7947.349068167005,0.34039855003356934,273.06297669,50.0,30.0,20.0,10.0,163.06297669000003
2025-01-02 02:10:00,312.5643090660223,8751.818480627386,0.3043177127838135,312.564309066,50.0,30.0,20.0,10.0,202.56430906600002
2025-01-02 02:15:00,188.1289472804492,6881.71025,0.33951687812805176,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 02:20:00,192.7932695707592,6881.71025,0.31421637535095215,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 02:25:00,296.3025661796456,8420.259969765253,0.3945305347442627,296.30256618,50.0,30.0,20.0,10.0,186.30256617999999
2025-01-02 02:30:00,176.76372113655094,6881.71025,0.33670759201049805,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 02:35:00,276.91684415561826,8025.698115982999,0.6360042095184326,276.916844156,50.0,30.0,20.0,10.0,166.91684415600002
2025-01-02 02:40:00,266.007337527388,7803.985039902263,0.6757938861846924,266.007337527,50.0,30.0,20.0,10.0,156.007337527
2025-01-02 02:45:00,226.4906481187724,7002.8830334791855,0.31355762481689453,226.490648119,50.0,30.0,20.0,10.0,116.49064811900001
2025-01-02 02:50:00,214.8290662796066,6767.0704587371365,0.3154780864715576,214.82906628,50.0,30.0,20.0,10.0,104.82906628
2025-01-02 02:55:00,209.3999626239196,6881.71025,0.3188152313232422,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 03:00:00,292.66738924636184,8346.215160013951,0.32027125358581543,292.667389246,50.0,30.0,20.0,10.0,182.66738924600003
2025-01-02 03:05:00,179.03291155205704,6881.71025,0.3208155632019043,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 03:10:00,160.39792096055913,6881.71025,0.31565356254577637,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 03:15:00,217.27903218415867,6816.589434426336,0.3613712787628174,217.279032184,50.0,30.0,20.0,10.0,107.27903218399999
2025-01-02 03:20:00,250.5166576959657,7489.578085010055,0.3375825881958008,250.516657696,50.0,30.0,20.0,10.0,140.516657696
2025-01-02 03:25:00,207.81821182592864,6881.71025,0.3463935852050781,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 03:30:00,210.07327352451824,6670.980130574009,0.3121037483215332,210.073273525,50.0,30.0,20.0,10.0,100.07327352499999
2025-01-02 03:35:00,197.45525985460011,6881.71025,0.35267114639282227,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 03:40:00,181.0577015911444,6881.71025,0.3161048889160156,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 03:45:00,284.7411289213208,8184.857040556585,0.579709529876709,284.741128921,50.0,30.0,20.0,10.0,174.74112892099998
2025-01-02 03:50:00,174.5668737293808,6881.71025,0.3103446960449219,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 03:55:00,166.0148008978383,6881.71025,0.3400537967681885,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 04:00:00,258.6896812003431,7655.402245295358,0.31807422637939453,258.6896812,50.0,30.0,20.0,10.0,148.6896812
2025-01-02 04:05:00,413.2826717582603,10854.761014933414,0.32673168182373047,413.282671758,53.28267175799999,30.0,20.0,10.0,300.0
2025-01-02 04:10:00,481.3855101025536,13135.75414434931,0.32228517532348633,481.385510103,121.385510103,30.0,20.0,10.0,300.0
2025-01-02 04:15:00,197.22389523535944,6881.71025,0.3543891906738281,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 04:20:00,299.82035023035905,8491.93876996144,0.3161332607269287,299.82035023,50.0,30.0,20.0,10.0,189.82035022999997
2025-01-02 04:25:00,295.64621966513016,8406.888912175906,0.34733128547668457,295.646219665,50.0,30.0,20.0,10.0,185.646219665
2025-01-02 04:30:00,366.2435234349632,9850.031212002385,0.3477299213409424,366.243523435,50.0,30.0,20.0,10.0,256.243523435
2025-01-02 04:35:00,357.6716345009109,9674.273928556398,0.31579113006591797,357.671634501,50.0,30.0,20.0,10.0,247.67163450100003
2025-01-02 04:40:00,245.08134072470463,7379.373783112063,0.31873035430908203,245.081340725,50.0,30.0,20.0,10.0,135.081340725
2025-01-02 04:45:00,257.379060950693,7628.801806626798,0.338702917098999,257.379060951,50.0,30.0,20.0,10.0,147.37906095099999
2025-01-02 04:50:00,296.23739258890583,8418.93221817835,0.33623433113098145,296.237392589,50.0,30.0,20.0,10.0,186.23739258900002
2025-01-02 04:55:00,358.3056058066056,9687.267790015183,0.3191568851470947,358.305605807,50.0,30.0,20.0,10.0,248.305605807
2025-01-02 05:00:00,163.69118278873032,6881.71025,0.32716917991638184,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 05:05:00,265.7106005253086,7797.957801615857,0.32039499282836914,265.710600525,50.0,30.0,20.0,10.0,155.71060052500002
2025-01-02 05:10:00,193.3562054864557,6881.71025,0.3513317108154297,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 05:15:00,285.5353684732579,8201.020035044952,0.38220691680908203,285.535368473,50.0,30.0,20.0,10.0,175.535368473
2025-01-02 05:20:00,317.0026863696244,8842.403839564397,0.348346471786499,317.00268637,50.0,30.0,20.0,10.0,207.00268637
2025-01-02 05:25:00,281.82070154354426,8125.436384359073,0.3112161159515381,281.820701544,50.0,30.0,20.0,10.0,171.82070154399997
2025-01-02 05:30:00,393.1074932289741,10401.799717302409,0.31752514839172363,393.107493229,50.0,30.0,20.0,10.0,283.107493229
2025-01-02 05:35:00,301.54391476215625,8527.067366522351,0.45720672607421875,301.543914762,50.0,30.0,20.0,10.0,191.54391476199999
2025-01-02 05:40:00,411.9906855040443,10813.281192703516,0.3487555980682373,411.990685504,51.990685504,30.0,20.0,10.0,300.0
2025-01-02 05:45:00,279.2747722240423,8073.649392991487,0.31962060928344727,279.274772224,50.0,30.0,20.0,10.0,169.274772224
2025-01-02 05:50:00,356.3023430230222,9646.21170463862,0.32776665687561035,356.302343023,50.0,30.0,20.0,10.0,246.302343023
2025-01-02 05:55:00,265.46037243968453,7792.875376199184,0.3466010093688965,265.46037244,50.0,30.0,20.0,10.0,155.46037244000001
2025-01-02 06:00:00,317.8916672483841,8860.552290271153,0.31691670417785645,317.891667248,50.0,30.0,20.0,10.0,207.89166724799998
2025-01-02 06:05:00,413.4843632973921,10861.24244125571,0.31546831130981445,413.484363297,53.484363297000016,30.0,20.0,10.0,300.0
2025-01-02 06:10:00,324.0540714453384,8986.400574402182,0.34673619270324707,324.054071445,50.0,30.0,20.0,10.0,214.05407144499998
2025-01-02 06:15:00,322.09641353937315,8946.413159416108,0.31847333908081055,322.096413539,50.0,30.0,20.0,10.0,212.09641353900003
2025-01-02 06:20:00,383.6062008375347,10206.484369897003,0.3343331813812256,383.606200838,50.0,30.0,20.0,10.0,273.606200838
2025-01-02 06:25:00,606.3844271345836,17696.973660356132,0.32422924041748047,606.384427135,200.0,76.38442713500001,20.0,10.0,300.0
2025-01-02 06:30:00,284.3291910618709,8176.474488096332,0.3139166831970215,284.329191062,50.0,30.0,20.0,10.0,174.329191062
2025-01-02 06:35:00,369.4853678417703,9916.540012964098,0.3379390239715576,369.485367842,50.0,30.0,20.0,10.0,259.485367842
2025-01-02 06:40:00,163.17796793734072,6881.71025,0.34377312660217285,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 06:45:00,341.4767334274459,9342.616146658034,0.3386106491088867,341.476733427,50.0,30.0,20.0,10.0,231.476733427
2025-01-02 06:50:00,226.8172805850329,7009.491888743274,0.31857752799987793,226.817280585,50.0,30.0,20.0,10.0,116.81728058499999
2025-01-02 06:55:00,416.00236271453554,10942.296174043247,0.31401491165161133,416.002362715,56.002362715000004,30.0,20.0,10.0,300.0
2025-01-02 07:00:00,168.62437840584454,6881.71025,0.31588029861450195,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 07:05:00,505.7394166985144,13996.482052565296,0.3559281826019287,505.739416699,145.739416699,30.0,20.0,10.0,300.0
2025-01-02 07:10:00,240.3243602388102,7282.971643651705,0.33896708488464355,240.324360239,50.0,30.0,20.0,10.0,130.324360239
2025-01-02 07:15:00,343.7262997336807,9388.653977867347,0.316347599029541,343.726299734,50.0,30.0,20.0,10.0,233.726299734
2025-01-02 07:20:00,287.9083235357276,8249.31784230339,0.3599989414215088,287.908323536,50.0,30.0,20.0,10.0,177.908323536
2025-01-02 07:25:00,517.3322079500794,14414.53471166844,0.33779215812683105,517.33220795,157.33220795,30.0,20.0,10.0,300.0
2025-01-02 07:30:00,359.5337218658472,9712.441515668299,0.32047176361083984,359.533721866,50.0,30.0,20.0,10.0,249.533721866
2025-01-02 07:35:00,256.3519685813671,7607.958270327534,0.3238711357116699,256.351968581,50.0,30.0,20.0,10.0,146.351968581
2025-01-02 07:40:00,377.660136149806,10084.344671483836,0.3215603828430176,377.66013615,50.0,30.0,20.0,10.0,267.66013615
2025-01-02 07:45:00,231.47097108359796,7103.67461849609,0.34642767906188965,231.470971084,50.0,30.0,20.0,10.0,121.47097108400001
2025-01-02 07:50:00,238.0301139359844,7236.493988794466,0.31801486015319824,238.030113936,50.0,30.0,20.0,10.0,128.030113936
2025-01-02 07:55:00,368.3861919025804,9893.987262226134,0.3165750503540039,368.386191903,50.0,30.0,20.0,10.0,258.386191903
2025-01-02 08:00:00,196.0928808972164,6881.71025,0.354020357131958,220.5,50.0,30.0,20.0,10.0,110.5
2025-01-02 08:05:00,339.6591248777292,9305.42581119973,0.3485372066497803,339.659124878,50.0,30.0,20.0,10.0,229.659124878
2025-01-02 08:10:00,332.89422439534746,9167.066323168649,0.34940171241760254,332.894224395,50.0,30.0,20.0,10.0,222.89422439499998
2025-01-02 08:15:00,429.6267579621724,11385.260447345978,0.3151106834411621,429.626757962,69.626757962,30.0,20.0,10.0,300.0
2025-01-02 08:20:00,285.6668660288789,8203.696168400451,0.34139132499694824,285.666866029,50.0,30.0,20.0,10.0,175.666866029
2025-01-02 08:25:00,404.2777927412554,10631.655274120516,0.4934091567993164,404.277792741,50.0,30.0,20.0,10.0,294.277792741
2025-01-02 08:30:00,351.27017947870314,9543.114889085828,0.3258194923400879,351.270179479,50.0,30.0,20.0,10.0,241.27017947899998
2025-01-02 08:35:00,358.83828908327985,9698.186275773754,0.3140408992767334,358.838289083,50.0,30.0,20.0,10.0,248.838289083
2025-01-02 08:40:00,330.8523020600695,9125.321780525202,0.315535306930542,330.85230206,50.0,30.0,20.0,10.0,220.85230206
2025-01-02 08:45:00,387.1529078525152,10279.371891391373,0.32094597816467285,387.152907853,50.0,30.0,20.0,10.0,277.152907853
2025-01-02 08:50:00,345.75747759849185,9430.23114020337,0.3406097888946533,345.757477598,50.0,30.0,20.0,10.0,235.75747759799998
2025-01-02 08:55:00,336.1988243365116,9234.642394871442,0.35868000984191895,336.198824337,50.0,30.0,20.0,10.0,226.19882433700002
2025-01-02 09:00:00,237.1764381717206,7219.202609866116,0.3154923915863037,237.176438172,50.0,30.0,20.0,10.0,127.17643817199999
2025-01-02 09:05:00,383.0005785010448,10194.040885881881,0.3734729290008545,383.000578501,50.0,30.0,20.0,10.0,273.000578501
2025-01-02 09:10:00,305.4635453739993,8606.976905050175,0.48585057258605957,305.463545374,50.0,30.0,20.0,10.0,195.46354537399998
2025-01-02 09:15:00,260.5943445062948,7694.065546717193,0.32351016998291016,260.594344506,50.0,30.0,20.0,10.0,150.59434450600003
2025-01-02 09:20:00,308.64519839395695,8671.863882724992,0.32838940620422363,308.645198394,50.0,30.0,20.0,10.0,198.64519839399998
2025-01-02 09:25:00,298.5181106571797,8465.401291185686,0.32521557807922363,298.518110657,50.0,30.0,20.0,10.0,188.51811065700002
2025-01-02 09:30:00,328.2088859599687,9071.292837111903,0.33117198944091797,328.20888596,50.0,30.0,20.0,10.0,218.20888595999998
2025-01-02 09:35:00,326.3807228764608,9033.93507475234,0.34536218643188477,326.380722876,50.0,30.0,20.0,10.0,216.380722876
2025-01-02 09:40:00,306.76686411855434,8633.554481195224,0.31703996658325195,306.766864119,50.0,30.0,20.0,10.0,196.766864119
2025-01-02 09:45:00,378.9676642452166,10111.19688930941,0.31591105461120605,378.967664245,50.0,30.0,20.0,10.0,268.967664245
2025-01-02 09:50:00,299.17001076950163,8478.685508374721,0.31516385078430176,299.17001077,50.0,30.0,20.0,10.0,189.17001076999998
2025-01-02 09:55:00,431.1942068083832,11436.698505900406,0.3444349765777588,431.194206808,71.19420680799999,30.0,20.0,10.0,300.0
2025-01-02 10:00:00,304.1595153632595,8580.388224665996,0.35284972190856934,304.159515363,50.0,30.0,20.0,10.0,194.15951536300003
2025-01-02 10:05:00,366.6755942552038,9858.894245786158,0.33533430099487305,366.675594255,50.0,30.0,20.0,10.0,256.675594255
2025-01-02 10:10:00,310.2035568832544,8703.652601848604,0.3258836269378662,310.203556883,50.0,30.0,20.0,10.0,200.20355688299998
2025-01-02 10:15:00,304.2127046557681,8581.472667769798,0.34099459648132324,304.212704656,50.0,30.0,20.0,10.0,194.21270465600003
2025-01-02 10:20:00,710.0937608272333,21726.33201394018,0.3197197914123535,710.093760827,200.0,180.0,20.093760826999983,10.0,300.0
2025-01-02 10:25:00,347.5354920142485,9466.632950246334,0.31511902809143066,347.535492014,50.0,30.0,20.0,10.0,237.535492014
2025-01-02 10:30:00,398.0489645335927,10503.451496649108,0.3204915523529053,398.048964534,50.0,30.0,20.0,10.0,288.048964534
2025-01-02 10:35:00,469.3534286055982,12719.266305137751,0.3137667179107666,469.353428606,109.35342860600002,30.0,20.0,10.0,300.0
2025-01-02 10:40:00,482.0746392387696,13159.783528076641,0.3869950771331787,482.074639239,122.07463923900002,30.0,20.0,10.0,300.0
2025-01-02 10:45:00,276.2877922870791,8012.907475603684,0.3141517639160156,276.287792287,50.0,30.0,20.0,10.0,166.287792287
2025-01-02 10:50:00,461.2481382703548,12441.967858162821,0.3161776065826416,461.24813827,101.24813827000003,30.0,20.0,10.0,300.0
2025-01-02 10:55:00,271.00481869755663,7905.518925603976,0.31958532333374023,271.004818698,50.0,30.0,20.0,10.0,161.004818698
2025-01-02 11:00:00,271.25758824990896,7910.655774768207,0.4425210952758789,271.25758825,50.0,30.0,20.0,10.0,161.25758825000003
2025-01-02 11:05:00,449.56500423850497,12046.887926856642,0.32279157638549805,449.565004239,89.56500423900002,30.0,20.0,10.0,300.0
2025-01-02 11:10:00,318.6394304132084,8875.819020183062,0.32030391693115234,318.639430413,50.0,30.0,20.0,10.0,208.639430413
2025-01-02 11:15:00,390.2571485275397,10343.187039861044,0.3180675506591797,390.257148528,50.0,30.0,20.0,10.0,280.257148528
2025-01-02 11:20:00,419.4270670219562,11052.943536556746,0.3157787322998047,419.427067022,59.42706702200002,30.0,20.0,10.0,300.0
2025-01-02 11:25:00,489.62562890378285,13424.32494049515,0.31531667709350586,489.625628904,129.625628904,30.0,20.0,10.0,300.0
2025-01-02 11:30:00,345.069170069059,9416.140916096927,0.3137931823730469,345.069170069,50.0,30.0,20.0,10.0,235.069170069
